Policy Name,Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Name,User Followers Count
"National Award For Senior Citizens (Vayoshreshtha Samman): Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior Citizens","National Award For Senior Citizens : Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior",1783335282697183334,Thu Apr 25 03:20:38 +0000 2024,https://twitter.com/ShowmanMorie/status/1783335282697183334,"IF YOU REALLY THINK ABOUT IT, LIFE IS ALREADY A CIRCUS, MAKES MY JOB EASY",[],296,12,1,0,en,[],[],[],1478504689012461571,ShowmanMorie,3206
"National Award For Senior Citizens (Vayoshreshtha Samman): Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior Citizens","National Award For Senior Citizens : Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior",1783237096511082694,Wed Apr 24 20:50:29 +0000 2024,https://twitter.com/ShowmanMorie/status/1783237096511082694,YOU PEOPLE MAKE ME SICK AND I LOVE IT,[],455,9,1,2,en,[],[],[],1478504689012461571,ShowmanMorie,3206
"National Award For Senior Citizens (Vayoshreshtha Samman): Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior Citizens","National Award For Senior Citizens : Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior",1783080291424162290,Wed Apr 24 10:27:24 +0000 2024,https://twitter.com/ShowmanMorie/status/1783080291424162290,"GM CARNIES 🔥

NOTHING LIKE THE SMELL OF GASOLINE IN THE MORNING https://t.co/2Eds1cKswH",[],373,10,0,3,en,['https://pbs.twimg.com/media/GL7GExZXsAAW13X.jpg'],[],[],1478504689012461571,ShowmanMorie,3206
"National Award For Senior Citizens (Vayoshreshtha Samman): Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior Citizens","National Award For Senior Citizens : Best State In Implementing The Maintenance And Welfare Of Parents And Senior Citizens Act, 2007, And Providing Services And Facilities To Senior",1782763045699162140,Tue Apr 23 13:26:46 +0000 2024,https://twitter.com/ShowmanMorie/status/1782763045699162140,"GM CIRCUS GOERS 

WE’RE HERE FOR A GOOD TIME NOT A LONG TIME https://t.co/quyRnGPuJF",[],546,23,5,4,en,['https://pbs.twimg.com/media/GL2liP-WoAAEkDq.jpg'],[],[],1478504689012461571,ShowmanMorie,3206
National Award For Senior Citizens (Vayoshreshtha Samman): Best Public Sector Organisation In Promoting The Wellbeing And Welfare Of Senior Citizens,National Award For Senior Citizens (Vayoshreshtha Samman): Best Public Sector Organisation In Promoting The Wellbeing And Welfare Of Senior Citizens,1774533919377129488,Sun Mar 31 20:27:10 +0000 2024,https://twitter.com/banik6_banik/status/1774533919377129488,National Award For Senior Citizens (Vayoshreshtha Samman): Best Public Sector Organisation In Promoting The Wellbeing And Welfare Of Senior Citizens - Times Bull https://t.co/0gZGWBvxwa,[],8,0,0,0,en,[],[],[],1589207383204511744,banik6_banik,9
NITI Internship Scheme,NITI,1783633601889751389,Thu Apr 25 23:06:03 +0000 2024,https://twitter.com/ovdeizdosade/status/1783633601889751389,"@1_snupi @admiral_gepard Nisam vernica, ne zanima me sve to bas zato sto ne verujem. Komentarisala sam konkretno metanije koje nisu nista novo. I u crkvi, kao i u svakodnevnom zivotu, ima raznih ljudi. Niti su svi dobri, niti losi. Ne sudim nikome na osnovu vere...",[],0,0,0,0,und,[],[],"['1_snupi', 'admiral_gepard']",1501383887209082883,ovdeizdosade,419
NITI Internship Scheme,NITI,1783633377264083045,Thu Apr 25 23:05:10 +0000 2024,https://twitter.com/niti12689/status/1783633377264083045,"✨กราบอนุโมทนาบุญผู้มีบุญทุกท่าน
 ที่ได้ร่วมกิจกรรมงานบุญครับ สาธุครับ
🌿🌷🏵️🌼💐🌺💮🌺💐🌼🏵️🌷🌿
https://t.co/ia4dlrOVM3",[],0,0,0,0,th,[],[],[],1418539664265285636,niti12689,129
NITI Internship Scheme,NITI,1783632784570949677,Thu Apr 25 23:02:48 +0000 2024,https://twitter.com/F1NITI/status/1783632784570949677,"Old fashioned 
Rum and Red Bull
Frozé

Yeah I'll Shut up!!",[],10,0,0,0,en,[],[],[],1584572962803486722,F1NITI,97
NITI Internship Scheme,NITI,1783632560993570862,Thu Apr 25 23:01:55 +0000 2024,https://twitter.com/F1NITI/status/1783632560993570862,NO! https://t.co/AC0HS6UGoe,[],10,0,0,0,und,[],[],[],1584572962803486722,F1NITI,97
NITI Internship Scheme,NITI,1783632181778174196,Thu Apr 25 23:00:25 +0000 2024,https://twitter.com/32niti16/status/1783632181778174196,見分けの付き方がアイコンだけってやってることゴーストライターに限りなく近いし妨害といっても差し支えないからなFAはFAらしく分かりやすくあれノイズでしかない,[],7,0,0,0,ja,[],[],[],1089023946563809280,32niti16,235
NITI Internship Scheme,NITI Internship,1782804322671366263,Tue Apr 23 16:10:48 +0000 2024,https://twitter.com/khalidwani/status/1782804322671366263,Looking forward to being at Niti Nexus tomorrow as the guest speaker! I'm excited to share insights with you all. Winners will have a chance to have an Internship Interview Call with one of my companies and an exclusive Mentorship Session with me. https://t.co/LhIv3JMmPS,[],10,0,0,1,en,['https://pbs.twimg.com/media/GL3JRDma0AAERAJ.jpg'],[],[],62778762,khalidwani,947
NITI Internship Scheme,NITI Internship,1777191997968945472,Mon Apr 08 04:29:25 +0000 2024,https://twitter.com/shrish__dixit/status/1777191997968945472,"This time I applied around the 5th time for the Internship in NITI aayog, Never got any message, mail or call from @NITIAayog for confirmation or Denial of my internship, let's see 5th time
Anyone of you got an Internship in Niti aayog? #ambani
#CISF #nitiaayog #internship #Iran https://t.co/TrnRpFGQXf","['ambani', 'CISF', 'nitiaayog', 'internship', 'Iran']",124,1,0,0,en,['https://pbs.twimg.com/media/GKnas9ibAAAXhnk.jpg'],[],['NITIAayog'],2304601501,shrish__dixit,22
NITI Internship Scheme,NITI Internship,1775911918257287293,Thu Apr 04 15:42:50 +0000 2024,https://twitter.com/shirley24783/status/1775911918257287293,"Hello, is there anyone who has completed internships at Niti Aayog in the domains of governance or urbanization/smart cities? It would be greatly appreciated if you could provide any insights you may have. Thank you! 

#NitiAayog #Internship #Nitiaayoginternship","['NitiAayog', 'Internship', 'Nitiaayoginternship']",13,0,0,0,en,[],[],[],1760000686937518082,shirley24783,0
NITI Internship Scheme,NITI Internship,1775195156855034178,Tue Apr 02 16:14:41 +0000 2024,https://twitter.com/Krishna__sahu_/status/1775195156855034178,"Government Jobs : NITI Aayog Internship 2024 for UG &amp; PG Students 
LAst date 10 April
Apply now:
https://t.co/pQFduG2NG9",[],22,0,0,0,en,[],[],[],1397935848683835392,Krishna__sahu_,841
NITI Internship Scheme,NITI Internship,1775188312367497239,Tue Apr 02 15:47:29 +0000 2024,https://twitter.com/Krishna__sahu_/status/1775188312367497239,"Opportunity Alert! 🌟 Calling all bright UG &amp; PG students
Apply now for the prestigious NITI Aayog Internship 2024
Gain invaluable experience at the heart of policymaking. Last Date: April 10! 
#NITIAayogInternship #India #Opportunity 

Apply Now 
Visit: https://t.co/FAQl54SiZc https://t.co/AtAWc2voLf","['NITIAayogInternship', 'India', 'Opportunity']",38,1,1,0,en,['https://pbs.twimg.com/media/GKK8VZPXYAA9dHV.jpg'],[],[],1397935848683835392,Krishna__sahu_,841
NITI Internship Scheme,NITI Internship Scheme,1755490330319937685,Thu Feb 08 07:14:44 +0000 2024,https://twitter.com/VakeelKhoj/status/1755490330319937685,"*[INTERNSHIP OPPORTUNITY]*:- Attention, the last date to apply is 10th February 2024!

NITI Aayog Internship Schemes

To know more and apply, click here: https://t.co/htjtiN52g4

Join Our Channel, Groups and other platform for more such updates.
https://t.co/D8gE20blGi",[],12,0,0,0,en,[],[],[],967036051104477184,VakeelKhoj,160
NITI Internship Scheme,NITI Internship Scheme,1744999055858786407,Wed Jan 10 08:26:10 +0000 2024,https://twitter.com/tngovjobsin/status/1744999055858786407,"NITI #Internship Scheme 2024; Apply Now! #centralgovt #CentralGovtJobs #CentralGovtJobs #DegreeJobs #govt #centralgovernment #centralgovernmentjobs #CentralGovernmentRecruitment #centralgovernmentjobs 

https://t.co/2J32UmIoPh","['Internship', 'centralgovt', 'CentralGovtJobs', 'CentralGovtJobs', 'DegreeJobs', 'govt', 'centralgovernment', 'centralgovernmentjobs', 'CentralGovernmentRecruitment', 'centralgovernmentjobs']",12,0,0,0,en,[],[],[],1570317776115605505,tngovjobsin,196
NITI Internship Scheme,NITI Internship Scheme,1731303141398950289,Sun Dec 03 13:23:29 +0000 2023,https://twitter.com/imsn_official/status/1731303141398950289,"NITI Aayog Internship Scheme 2023 [December]
https://t.co/cJE3HuEhcc",[],14,0,0,0,en,[],[],[],1445101756074151943,imsn_official,39
NITI Internship Scheme,NITI Internship Scheme,1730096923162354076,Thu Nov 30 05:30:24 +0000 2023,https://twitter.com/InternGuruindia/status/1730096923162354076,"The NITI Internship Scheme seeks to engage students pursuing Undergraduate/Graduate/Postgraduate Degrees or Research Scholars 

https://t.co/GzzoK4qDaG

 #Internguru #internship #interns #Newinternship #employment #recruitment #NITIInternship  #NITIAayog #internshipprogram","['Internguru', 'internship', 'interns', 'Newinternship', 'employment', 'recruitment', 'NITIInternship', 'NITIAayog', 'internshipprogram']",37,0,0,0,en,[],[],[],1467429566561939456,InternGuruindia,10
NITI Internship Scheme,NITI Internship Scheme,1720691049759412311,Sat Nov 04 06:34:49 +0000 2023,https://twitter.com/Dev_AdityaG/status/1720691049759412311,"@anjaligoswamiii Check out niti ayog internships scheme, if you are looking for even unpaid internships, atleast you will get to work with gov.",[],50,1,0,1,en,[],[],['anjaligoswamiii'],1707046007039799296,Dev_AdityaG,83
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar,1502852108608974848,Sun Mar 13 03:40:38 +0000 2022,https://twitter.com/GAGANDEEPJINAG1/status/1502852108608974848,माननीय शिक्षा मंत्री जी Dr. Ambedkar medhavi chattar yojna की दिनांक आगे की जावे ताकि इस योजना से वंचित गरीब मेधावी छात्र इसका लाभ ले सके धन्यवाद,[],0,0,0,0,hi,[],[],[],1500459351047163904,GAGANDEEPJINAG1,0
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar,1481536843522969601,Thu Jan 13 08:01:23 +0000 2022,https://twitter.com/Surende22911955/status/1481536843522969601,Dr. Ambedkar Medhavi Chattar Sanshodhit Yojna Last Date: 10 Mar-22 सभी सरकारी नौकरीयों की जानकारी के लिए देखें https://t.co/DZ6yF4DopC,[],0,0,0,0,und,[],[],[],1302200575459811328,Surende22911955,34
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar,1304687155688730624,Sat Sep 12 07:43:52 +0000 2020,https://twitter.com/CrunchNaukri/status/1304687155688730624,"SC BC Scholarship Haryana Dr. Ambedkar Medhavi chattar yojna Scholarshi for 10th,12th and Higher Education can apply.
Apply &amp; Detail Link - https://t.co/36jLIVSs4N https://t.co/ZndEWSXv0n",[],0,0,0,0,en,['https://pbs.twimg.com/media/EhsuDWrUwAEzW_s.jpg'],[],[],1276700474465382401,CrunchNaukri,9
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar Sansodhit,1783530166171365655,Thu Apr 25 16:15:02 +0000 2024,https://twitter.com/TheJaxShow/status/1783530166171365655,"RT @SiriusXMNBA: Check out this week's Forward Progress on SiriusXM Sports!

🏀 Racial Slur Hurled In Milwaukee
🏀 Forming Business Partnersh…",[],0,0,1,0,en,[],[],['SiriusXMNBA'],76457056,TheJaxShow,44678
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar Sansodhit,1783231313534677239,Wed Apr 24 20:27:30 +0000 2024,https://twitter.com/TheJaxShow/status/1783231313534677239,RT @TheoDorseyTV: Bonus 30 of Theoretically Speaking today leading into Heat/Celtics tonight! 🏀,[],0,0,3,0,en,[],[],['TheoDorseyTV'],76457056,TheJaxShow,44678
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar Sansodhit,1782823835554714004,Tue Apr 23 17:28:20 +0000 2024,https://twitter.com/TheJaxShow/status/1782823835554714004,https://t.co/eMvibqlzLC,[],3184,28,1,0,zxx,[],[],[],76457056,TheJaxShow,44678
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar Sansodhit,1782261164837097710,Mon Apr 22 04:12:29 +0000 2024,https://twitter.com/TheJaxShow/status/1782261164837097710,The timeout was a challenge,[],9156,77,6,8,en,[],[],[],76457056,TheJaxShow,44678
Dr. Ambedkar Medhavi Chattar Sansodhit Yojna,Dr. Ambedkar Medhavi Chattar Sansodhit,1782164879673036880,Sun Apr 21 21:49:52 +0000 2024,https://twitter.com/TheJaxShow/status/1782164879673036880,"RT @SiriusXMNBA: “Welcome to the playoffs.”

Radio voice of the Heat @TheJaxShow tells @DarthAmin and @talkhoops Miami has their work cut o…",[],0,0,2,0,en,[],[],"['SiriusXMNBA', 'TheJaxShow', 'DarthAmin', 'talkhoops']",76457056,TheJaxShow,44678
Pension To Widows And Destitute Women,Pension To Widows And Destitute,1781221565281038829,Fri Apr 19 07:21:29 +0000 2024,https://twitter.com/adam_farha68933/status/1781221565281038829,"@truthisgrey @ThinkingQuotes7 @KingBobIIV @SholaMos1 Please elaborate, our religion tells us to help the elderly, islam was the first religion that established the pension for muslims and non Muslims. Help the widows, orphans, the destitute, how is that immoral?

Saying that where do you get your morals from?",[],19,0,0,2,en,[],[],"['truthisgrey', 'ThinkingQuotes7', 'KingBobIIV', 'SholaMos1']",1742677312154320896,adam_farha68933,0
Pension To Widows And Destitute Women,Pension To Widows And Destitute,1775856474004300246,Thu Apr 04 12:02:31 +0000 2024,https://twitter.com/smita_muk/status/1775856474004300246,"1 should be a regular visitor of Mathur,Vrindavan to see upliftment of widows,destitute women, houses,  pension schemes, free meals a day...
Done by Ms @dreamgirlhema during last 15 years as MP
Our dream girl taught how to  dream to those dreamless eyes.
Big round of applause 👏",[],90,4,2,1,en,[],[],['dreamgirlhema'],595279208,smita_muk,10464
Pension To Widows And Destitute Women,Pension To Widows And Destitute,1754493956576903622,Mon Feb 05 13:15:30 +0000 2024,https://twitter.com/GerryAdamsegg/status/1754493956576903622,"@GMB @kategarraway I have long covid, can’t go out. My 21 year old has had to leave uni because I can’t even move around the house without falling. I can’t get benefits because I have a widows pension, a pension my late husband paid into for 30 years. We’re practically destitute. No one cares.",[],133,3,1,0,en,[],[],"['GMB', 'kategarraway']",1723406945543913472,GerryAdamsegg,93
Pension To Widows And Destitute Women,Pension To Widows And Destitute,1682405042484019201,Fri Jul 21 14:59:54 +0000 2023,https://twitter.com/MarkDen37422286/status/1682405042484019201,"@memarkyb @RevMaxPower If that were true, then she would be receiving a pension, enhanced to cover the children. Also, imagine the headlines ""War Widow Left Destitute &amp; Unable to Feed Hero's Children"". Yes  I know historically we have not done very well by war widows, but times are changing",[],63,0,0,2,en,[],[],"['memarkyb', 'RevMaxPower']",968729605954834435,MarkDen37422286,452
Pension To Widows And Destitute Women,Pension To Widows And Destitute,1668327448969084959,Mon Jun 12 18:40:34 +0000 2023,https://twitter.com/Bruinou2/status/1668327448969084959,"@WotowiecMarek We shall not remember the moment when Gertrude Farr went to the local post office in 1916 and was told: 'We don't give pensions to the widows of cowards.' She was left destitute, with a three-year-old and a four-month-old to feed.   2/3",[],78,1,1,1,en,[],[],['WotowiecMarek'],1446933504,Bruinou2,1285
Pension To Widows And Destitute Women,Pension To Widows And,1783507658219110558,Thu Apr 25 14:45:36 +0000 2024,https://twitter.com/BeshakIN/status/1783507658219110558,"👷‍♀️For organised workers, MSMEs, and traders:

Nyay Patra -

👉Maternity benefits for women.

👉₹1000/month pension to widows, senior citizens, and people with disabilities, under National Social Assistance Programme.",[],150,1,0,1,en,[],[],[],1281287883773505536,BeshakIN,10986
Pension To Widows And Destitute Women,Pension To Widows And,1783213748297286011,Wed Apr 24 19:17:42 +0000 2024,https://twitter.com/MarcoDo79682721/status/1783213748297286011,"This Dutch poster was made to promote Richard Van Arbeid, which is a labor board. The poster reads: ‘social security / widows' and orphans' funds / preventive measures / old age and disability pensions.’.

Richard Van Arbeid poster by Richard N. Roland-Holst (1920). https://t.co/xy0ecof9Kh",[],106,2,1,0,en,['https://pbs.twimg.com/media/GL8_c3ybMAAxIVL.jpg'],[],[],1635661637289152513,MarcoDo79682721,1108
Pension To Widows And Destitute Women,Pension To Widows And,1782810429460267023,Tue Apr 23 16:35:04 +0000 2024,https://twitter.com/Koparoc/status/1782810429460267023,"@SA_Defensa Brazil can increase up to 2%, but if it continues spending as it currently does on pensions for widows and daughters of military personnel, there won't be any change. 

The military here are not concerned with defense, but rather with maintaining privileges and high salaries.",[],236,5,0,2,en,[],[],['SA_Defensa'],1704484966837444608,Koparoc,23
Pension To Widows And Destitute Women,Pension To Widows And,1781958478396854743,Sun Apr 21 08:09:43 +0000 2024,https://twitter.com/agnesbrowneusa/status/1781958478396854743,"@Martyupnorth_2 Harper denied disabled Afghanistan Vets. a pension, he said Canada didn't owe them that. Closed Vet. offices, stopped funding VIP program which WWII Vets and their widows had come to rely on, didn't even increase limit for Burial expense, went to court to clawback disability pymt",[],46,0,0,0,en,[],[],['Martyupnorth_2'],1643490449045217282,agnesbrowneusa,188
Pension To Widows And Destitute Women,Pension To Widows And,1781658175004869090,Sat Apr 20 12:16:25 +0000 2024,https://twitter.com/sianetta/status/1781658175004869090,"@sheloveselon I get a small widows pension yes 
Fought for 12 years after Dave died to finally get approved 
Had to prove a lot of things
it was a ridiculous process and my claim was denied several times 
But I’m grateful to finally have it 🙏",[],8,0,0,0,en,[],[],['sheloveselon'],393969873,sianetta,54403
Pension To Widows And Destitute Women,Pension To Widows And Destitute Women,1665712887921274881,Mon Jun 05 13:31:14 +0000 2023,https://twitter.com/Harpreet_TNIE/status/1665712887921274881,"Himachal CM Sukhvinder Singh Sukhu said that state Govt has taken a major decision to abolish condition of income limit for providing social security pension to disabled, single women, widows &amp; destitute women#HP @Newindianxpress, @TheMornStandard,  @santwana99, @Shahid_Faridi_",[],462,1,1,0,en,[],[],"['Newindianxpress', 'TheMornStandard', 'santwana99', 'Shahid_Faridi_']",1451497940,Harpreet_TNIE,2090
Pension To Widows And Destitute Women,Pension To Widows And Destitute Women,1659226770107662365,Thu May 18 15:57:43 +0000 2023,https://twitter.com/smokincjoe/status/1659226770107662365,"@ritwikshukla @mvmeet @myogiadityanath These are some which were offered to women and I haven’t reached general and youth. 

Two additional cylinders of LPG to women on Holi and Diwali
Rs 1 lakh to poor families on the wedding of their daughters
Rs 1,500 monthly pension to widows and destitute women",[],26,0,0,3,en,[],[],"['ritwikshukla', 'mvmeet', 'myogiadityanath']",54534250,smokincjoe,191
Pension To Widows And Destitute Women,Pension To Widows And Destitute Women,1656594096042147840,Thu May 11 09:36:25 +0000 2023,https://twitter.com/RajanRa05092776/status/1656594096042147840,"Dear @NCPCR_  @MinistryWCD 

My uncle has died in Covid and my aunt applied for a pension {Delhi Pension Scheme to Women in Distress (Widows, Divorced, Separated, Destitute, Abandoned Women)}. Still, she received no pension yet.

Application no is 26080000016507

@AamAadmiParty https://t.co/1n0vqdLu37",[],37,0,0,0,en,['https://pbs.twimg.com/media/Fv1m3BmagAUI0K8.jpg'],[],"['NCPCR_', 'MinistryWCD', 'AamAadmiParty']",1238884077513535488,RajanRa05092776,74
Pension To Widows And Destitute Women,Pension To Widows And Destitute Women,1654876977629904903,Sat May 06 15:53:12 +0000 2023,https://twitter.com/BJPHooghly/status/1654876977629904903,"Pension To Widows And Destitute Women One can make an application Through E-
Disha Center as well as Atal Seva Kendra. Both online, as well as offline applications
can be made as per the given norms. #NariShaktiWithModi",['NariShaktiWithModi'],13,1,1,0,en,[],[],[],944241611147419649,BJPHooghly,6263
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government,1398309591847346177,Fri May 28 16:06:00 +0000 2021,https://twitter.com/amitdabby1/status/1398309591847346177,"#AAP welcomed the notice issued by the National Commission for Scheduled Castes to the #Punjab government on non-issuance of roll numbers to the #Dalit students, studying under the Post-Matric #Scholarship Scheme in the state.","['AAP', 'Punjab', 'Dalit', 'Scholarship']",0,14,7,0,en,[],[],[],4739400859,amitdabby1,1756
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government,1236887675828760578,Mon Mar 09 05:32:56 +0000 2020,https://twitter.com/JanakiramSegji/status/1236887675828760578,"@ysjagan We ,the students of Andhrapradesh are studying in the Pondicherry University. We are not getting any Scholarships from the State government. Many of us are belonged to the scheduled castes, scheduled Tribes and backward classes .",[],0,1,0,1,en,[],[],['ysjagan'],968326164094832641,JanakiramSegji,51
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In,1727194007451963399,Wed Nov 22 05:15:15 +0000 2023,https://twitter.com/manipurmygov/status/1727194007451963399,"The Centrally Sponsored Pre-Matric Scholarship for SC studying in classes IX and X is eligible only for Scheduled Castes students studying in classes IX and X so that the incidence of drop-out, especially in the transition from the elementary to the secondary stage is minimized. https://t.co/YVNJSXMZtp",[],69,1,0,0,en,"['https://pbs.twimg.com/media/F_g5x00XcAAGVcq.jpg', 'https://pbs.twimg.com/media/F_g5yehXUAA2CKd.jpg']",[],[],1118396041475158016,manipurmygov,9540
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In,1707800095159189635,Fri Sep 29 16:50:46 +0000 2023,https://twitter.com/khabarinfra/status/1707800095159189635,"#UttarPradesh Govt approved hike of #scholarship for Scheduled Castes &amp; Scheduled Tribes students, studying in classes 9th &amp; 10th, to ₹3,500 from existing ₹3,000 from current financial year
https://t.co/I92JvNa0cy via @khabarinfra","['UttarPradesh', 'scholarship']",23,0,0,0,en,[],[],['khabarinfra'],1521556975305498624,khabarinfra,40
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government ITI’s,1783632525644140597,Thu Apr 25 23:01:47 +0000 2024,https://twitter.com/TheBigMigShow/status/1783632525644140597,"Deep State Marauder, Ivan Raiklin https://t.co/sm2MVXp6I7",[],129,3,2,0,de,[],[],[],237882441,TheBigMigShow,241114
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government ITI’s,1783628408452260002,Thu Apr 25 22:45:25 +0000 2024,https://twitter.com/TheBigMigShow/status/1783628408452260002,"The Big Mig Show Tonight @ 7 PM EST w/ Special Guest Ivan Raiklin The Deep State Marauder:

🎥Watch It Live On 𝕏
Rumble Locals Gettr Clouthub LinkedIn
🎙️Now available on all audio podcast platforms! https://t.co/Lva2X1UmRt",[],181,1,0,0,en,['https://pbs.twimg.com/media/GMC4icKXIAAXTa9.jpg'],[],[],237882441,TheBigMigShow,241114
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government ITI’s,1783536165020197088,Thu Apr 25 16:38:52 +0000 2024,https://twitter.com/TheBigMigShow/status/1783536165020197088,"New York Union Workers Chant 'USA!' As President Trump Visits Their Construction Site – Union Leader Trashes Democrats, Praises Trump (VIDEO) https://t.co/vkO5wTdeXh #gatewaypundit via @gatewaypundit",['gatewaypundit'],360,12,3,0,en,[],[],['gatewaypundit'],237882441,TheBigMigShow,241114
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government ITI’s,1783346301532250344,Thu Apr 25 04:04:25 +0000 2024,https://twitter.com/TheBigMigShow/status/1783346301532250344,"RT @RogerJStoneJr: ‘FLYNN’—The Man And The Movie

For the first almost two years of our relationship, I never actually met General Michael…",[],0,0,107,0,en,[],[],['RogerJStoneJr'],237882441,TheBigMigShow,241114
Scholarship To Scheduled Castes Students Studying In Government ITI’s,Scholarship To Scheduled Castes Students Studying In Government ITI’s,1783297735736586293,Thu Apr 25 00:51:26 +0000 2024,https://twitter.com/TheBigMigShow/status/1783297735736586293,RT @S7gril: People must ask what kind of businesses these elite American universities are: hedge fund investment or education? When their f…,[],0,0,155,0,en,[],[],['S7gril'],237882441,TheBigMigShow,241114
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,1783615700931653941,Thu Apr 25 21:54:55 +0000 2024,https://twitter.com/FuriousDShow/status/1783615700931653941,"“There’s nothing in here over whether the toilet paper should hang over the top of the roll, or down the back.” https://t.co/J7uXUxQyKN",[],20,0,0,0,en,['https://pbs.twimg.com/media/GMCtBsMXAAAtIv0.jpg'],[],[],103695258,FuriousDShow,1602
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,1783607155641184717,Thu Apr 25 21:20:58 +0000 2024,https://twitter.com/FuriousDShow/status/1783607155641184717,"RT @JoPerryAuthor: Thuddingly terrific novels. Get them all in one neat
package with a moody, gorgeous cover from @fahrenheitpress",[],0,0,2,0,en,[],[],"['JoPerryAuthor', 'fahrenheitpress']",103695258,FuriousDShow,1602
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,1783585789626003621,Thu Apr 25 19:56:04 +0000 2024,https://twitter.com/FuriousDShow/status/1783585789626003621,Not really.,[],23,0,0,0,en,[],[],[],103695258,FuriousDShow,1602
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,1783574755297144940,Thu Apr 25 19:12:13 +0000 2024,https://twitter.com/FuriousDShow/status/1783574755297144940,"RT @Nolanwriter: What does 600 plus pages of #mancnoir look - and sound - like? 
Hefty! ⁦Rain Falls Hard is out now on ⁦@fahrenheitpress⁩ h…",['mancnoir'],0,0,4,0,en,[],[],"['Nolanwriter', 'fahrenheitpress']",103695258,FuriousDShow,1602
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,1783559232257696187,Thu Apr 25 18:10:32 +0000 2024,https://twitter.com/FuriousDShow/status/1783559232257696187,"Vulture Cinematrix No. 44: Apr 25, 2024

I got 9/9 correct
Score: 2333

🟩🟩🟩
🟩🟩🟩
🟩🟩🟩

Play at:
https://t.co/SCaeXc3RFU

@vulture",[],13,1,0,0,en,[],[],['vulture'],103695258,FuriousDShow,1602
Financial Assistance To Institutions/Societies Belonging To Scheduled Castes/Backward Classes,Financial Assistance To Institutions/Societies Belonging To Scheduled,1783617741036929530,Thu Apr 25 22:03:02 +0000 2024,https://twitter.com/PatMcAfeeShow/status/1783617741036929530,"We’ve got Bill Belichick breaking down EVERY SINGLE draft pick this evening..

Tonight is gonna be MAGICAL 

#PMSDraftSpectacular #NFLDraft https://t.co/mqTZfq0ZNb","['PMSDraftSpectacular', 'NFLDraft']",183134,2511,165,48,en,[],['https://video.twimg.com/amplify_video/1783617623952883712/vid/avc1/480x270/ggXHvNn-qhqDZ3uM.mp4?tag=14'],[],137862496,PatMcAfeeShow,3044698
