Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count,sentiment_transformer
Mukhyamantri Samuhik Vivah Yojana,1770063843781456329,Tue Mar 19 12:24:41 +0000 2024,https://twitter.com/anuragpatel940/status/1770063843781456329,"The Chief Minister's Mukhyamantri Samuhik Vivah Yojana in Uttar Pradesh aims to benefit the economically weaker sections. But, a bizarre incident from UP has come to light, where a brother has married his already-married sister under this scheme. https://t.co/nSSSUK2C8N",[],20,0,0,0,en,['https://pbs.twimg.com/media/GJCHr2pWEAAA9Bl.jpg'],[],[],499785230,PROUD INDIAN,anuragpatel940,50,0
Mukhyamantri Samuhik Vivah Yojana,1769712567742816597,Mon Mar 18 13:08:50 +0000 2024,https://twitter.com/MahurRohitash/status/1769712567742816597,"UP:मुख्यमंत्री सामूहिक विवाह में हुआ फर्जीवाड़ा,युवती की शादी भाई से करवाई 

◆शादी में मिलने वाले गृहस्थी के सामान के लालच में घरवालों और बिचौलियों ने दूल्हे के ना आने पर पहले से शादीशुदा युवती के फेरे उसके भाई के साथ..
@SantoshYKT
#UttarPradesh Mukhyamantri Samuhik Vivah Yojana https://t.co/unV2Z4EQij",['UttarPradesh'],394,1,1,0,hi,['https://pbs.twimg.com/media/GI9IMYsWsAATZf3.jpg'],[],['SantoshYKT'],1475086036669644809,गरीब बच्चों को नवोदय विद्यालय प्रवेश परीक्षा कक्षा 6और 8 के लिए निशुल्क तैयारी कराना। अभी तक 173 गरीब बच्चों को नवोदय विद्यालय में प्रवेश करा चुके हैं।,MahurRohitash,13249,0
Mukhyamantri Samuhik Vivah Yojana,1769644786032734567,Mon Mar 18 08:39:30 +0000 2024,https://twitter.com/Manish_NSTA/status/1769644786032734567,"UP : मुख्यमंत्री सामूहिक विवाह में हुआ फर्जीवाड़ा, युवती की शादी भाई से करवाई 

◆शादी में मिलने वाले गृहस्थी के सामान के लालच में घरवालों और बिचौलियों ने दूल्हे के ना आने पर पहले से शादीशुदा युवती के फेरे उसके भाई के साथ करवा दिए 

#UttarPrades
 Mukhyamantri Samuhik Vivah Yojana https://t.co/6w8nYDUKsR",['UttarPrades'],167,6,2,0,hi,['https://pbs.twimg.com/media/GI8KjC3XQAA8HjU.jpg'],[],[],1259106095160791041,No Description,Manish_NSTA,14792,0
Mukhyamantri Samuhik Vivah Yojana,1769635593552871767,Mon Mar 18 08:02:58 +0000 2024,https://twitter.com/ushinedatme/status/1769635593552871767,"@news24tvchannel Fraud in CM mass marriage
The girl got married to her brother
#UttarPradesh Mukhyamantri Samuhik Vivah Yojana
◆ Due to the greed of getting household items in the marriageThe family members middlemen made the already married girl to marry her brother when the groom did not come",['UttarPradesh'],10,0,1,0,en,[],[],['news24tvchannel'],1695896215,"I simply keeping away from fake ppl
Cant I have my metime",ushinedatme,880,0
Mukhyamantri Samuhik Vivah Yojana,1769634487271334384,Mon Mar 18 07:58:34 +0000 2024,https://twitter.com/ushinedatme/status/1769634487271334384,"@news24tvchannel UP: There was fraud in Chief Minister's mass marriage, the girl got married to her brother.

#UttarPradesh | Mukhyamantri Samuhik Vivah Yojana
◆ Due to the greed of getting household items in the marriage,the family members and the middlemen made the already married",['UttarPradesh'],61,0,1,1,en,[],[],['news24tvchannel'],1695896215,"I simply keeping away from fake ppl
Cant I have my metime",ushinedatme,880,0
Mukhyamantri Samuhik Vivah Yojana,1769606092034847195,Mon Mar 18 06:05:44 +0000 2024,https://twitter.com/thevks007/status/1769606092034847195,"रामराज में भाई की शादी बहन से करवाई जा रही है । धन्य हो #buldozer बाबा।
#UttarPradesh | Uttar Pradesh | Mukhyamantri Samuhik Vivah Yojana
#Married https://t.co/bW90PilqAs","['buldozer', 'UttarPradesh', 'Married']",27,0,0,0,und,['https://pbs.twimg.com/media/GI7nW0cXYAAFVX1.jpg'],[],[],1573827306379890688,"Believes in Socialism and Social Justice |
#SIWAN",thevks007,915,0
Mukhyamantri Samuhik Vivah Yojana,1769581675174936820,Mon Mar 18 04:28:43 +0000 2024,https://twitter.com/BackOfTheHand_/status/1769581675174936820,Mukhyamantri Samuhik Vivah Yojana,[],31,0,0,0,hi,[],[],[],890887709258108929,"besaleeqa mai
uss gali ka mai
na jismein haya na jismein sharam",BackOfTheHand_,292,2
Mukhyamantri Samuhik Vivah Yojana,1769579829836517506,Mon Mar 18 04:21:23 +0000 2024,https://twitter.com/SandeepRofl/status/1769579829836517506,"UP : मुख्यमंत्री सामूहिक विवाह में हुआ फर्जीवाड़ा, युवती की शादी भाई से करवाई 

◆शादी में मिलने वाले गृहस्थी के सामान के लालच में घरवालों और बिचौलियों ने दूल्हे के ना आने पर पहले से शादीशुदा युवती के फेरे उसके भाई के साथ करवा दिए 

#UttarPradesh Mukhyamantri Samuhik Vivah Yojana https://t.co/P4LmxU4lem",['UttarPradesh'],83,11,8,1,hi,['https://pbs.twimg.com/media/GI7PehKW0AAfhBG.jpg'],[],[],1364454558278148098,"not related with sandeep Chaudhary ji ||
Proud Indian 🇮🇳",SandeepRofl,3282,0
Mukhyamantri Samuhik Vivah Yojana,1761598534732681522,Sun Feb 25 03:46:34 +0000 2024,https://twitter.com/Rumani221/status/1761598534732681522,"UP Mukhyamantri Samuhik Vivah Yojana Scam: 

यूपी के बलिया जिले में ""मुख्यमंत्री सामूहिक विवाह योजना"" में दूल्हा-दुल्हन खड़ा करने के लिए गरीब परिवारों को निशाना बनाया गया.

 जांच में अपात्र पाए गए दूल्हा-दुल्हन के परिजनों की माने तो पैसे का लालच देकर उनके बच्चों को पंजीकृत किया https://t.co/J7mGZGaeER",[],4380,61,18,6,hi,[],['https://video.twimg.com/ext_tw_video/1761598504281964544/pu/vid/avc1/320x568/OXpgfAeyy-dx0wLp.mp4?tag=12'],[],1479617432427716610,"STEM, Facts  and Humanity.

#लक्ष्याविंग😎💚# जय म्हसोबा.🧡🙏 
#भाऊगँग, sisters, brothers & friends Club.
अंड भक्तांनी जरूर यावे आणि शिळे वडापाव घ्यावे.👍",Rumani221,8820,0
Mukhyamantri Samuhik Vivah Yojana,1753691343548035113,Sat Feb 03 08:06:12 +0000 2024,https://twitter.com/dashman207/status/1753691343548035113,"A new age scam unearthed in Uttar Pradesh with Mukhyamantri Samuhik Vivah Yojana. 

Big money is loaded into arranging this Government’s community marriages. Grooms are paid about Rs 2,000 to 3,000 and bride Rs. 5,000 to 6,000 just to pose for photo. In many cases many  married",[],149,3,0,0,en,[],[],[],1080723811149008896,No Description,dashman207,2158,0
Mukhyamantri Samuhik Vivah Yojana,1753633242329354716,Sat Feb 03 04:15:20 +0000 2024,https://twitter.com/sameernandoori/status/1753633242329354716,"190 FAKE couples in a mass wedding in UP: 

Mukhyamantri samuhik Vivah Yojana - sounds fancy, right? Turns out, more couples were fake than a politician's promises! 190 outta 537? That's like a Bollywood love story's success rate - abysmal!

#UPWeddingScam #UP https://t.co/ptf80Gsep1","['UPWeddingScam', 'UP']",187,2,0,0,en,[],['https://video.twimg.com/ext_tw_video/1753633220829106177/pu/vid/avc1/476x270/7cua7iPzdO8E04GS.mp4?tag=12'],[],132543719,"Building @PodcastTomtom, Ex-Radio Jockey, Ex-CCO at Way2News, Spreading political awareness, Book & Movie recommendations, gets high on Chai.",sameernandoori,2142,0
Mukhyamantri Samuhik Vivah Yojana,1753546680073367978,Fri Feb 02 22:31:22 +0000 2024,https://twitter.com/schunell/status/1753546680073367978,"Grooms hiding faces at community wedding under mukhyamantri samuhik Vivah Yojana in Ballia, UP. Of 537 at event on 25 Jan, at least 190 found fake/ineligible couples. FIR registered &amp; 15 people including two officials of social welfare department arrested for embezzling funds.",[],34,0,0,1,en,[],[],[],257530908,Humanity first! Innovation & Tech | Join for wider reach & stand together for Civil rights. | Truth & Honesty| Love & respect all beings. Fake profiles blocked.,schunell,528,0
Mukhyamantri Samuhik Vivah Yojana,1753486999389180098,Fri Feb 02 18:34:13 +0000 2024,https://twitter.com/AsianDigest/status/1753486999389180098,"Uttar Pradesh:  Visuals of ""grooms"" hiding their faces at the community wedding under mukhyamantri samuhik Vivah Yojana in Ballia, UP. Of the 537 couples that got married during the event on 25 Jan last month, at least 190 were found to be fake grooms

 https://t.co/wtwEDqJRwn",[],3044,54,18,4,en,[],['https://video.twimg.com/ext_tw_video/1753294996944330752/pu/vid/avc1/476x270/YAhU2vh8L_ANffet.mp4?tag=12'],[],1380440669026574337,Reports on Crimes in India.( Tag links or newspaper clips you want to share) Funny Memes and amusing tweets😀,AsianDigest,53080,0
Mukhyamantri Samuhik Vivah Yojana,1753295029261766964,Fri Feb 02 05:51:24 +0000 2024,https://twitter.com/Benarasiyaa/status/1753295029261766964,"Visuals of ""grooms"" hiding their faces at the community wedding under mukhyamantri samuhik Vivah Yojana in Ballia, UP. Of the 537 couples that got married during the event on 25 Jan last month, at least 190 were found to be fake/ineligible couples. FIR has been registered and 15 https://t.co/OAx4a8HXSz",[],76166,962,532,29,en,[],['https://video.twimg.com/ext_tw_video/1753294996944330752/pu/vid/avc1/476x270/YAhU2vh8L_ANffet.mp4?tag=12'],[],1903120267,Journalist | Tip-offs: rai.piyushkumar@gmail.com,Benarasiyaa,44970,0
Mukhyamantri Samuhik Vivah Yojana,1745316815239287140,Thu Jan 11 05:28:49 +0000 2024,https://twitter.com/Indian_Seva1/status/1745316815239287140,"उत्तराखंड मुख्यमंत्री कन्या सामूहिक विवाह योजना 2024 | Uttarakhand Mukhyamantri Kanya Samuhik Vivah Yojana शुरूहोगी, जानें कौन होंगे लाभान्वित

https://t.co/KPQPfxk4bw",[],16,0,0,0,hi,[],[],[],1640321452682477573,"""Indian Seva - promoting social welfare and humanitarian causes across India. Join us in making a difference and inspiring action towards a better.",Indian_Seva1,1,0
Mukhyamantri Samuhik Vivah Yojana,1744621873571446940,Tue Jan 09 07:27:22 +0000 2024,https://twitter.com/Indian_Seva1/status/1744621873571446940,"उत्तराखंड मुख्यमंत्री कन्या सामूहिक विवाह योजना 2024| शुरूहोगी, जानें कौन होंगे लाभान्वित Uttarakhand Mukhyamantri Kanya Samuhik Vivah Yojana

https://t.co/KPQPfxk4bw",[],10,0,0,0,hi,[],[],[],1640321452682477573,"""Indian Seva - promoting social welfare and humanitarian causes across India. Join us in making a difference and inspiring action towards a better.",Indian_Seva1,1,0
Mukhyamantri Samuhik Vivah Yojana,1744359091365900743,Mon Jan 08 14:03:10 +0000 2024,https://twitter.com/shinenews9/status/1744359091365900743,"Mukhyamantri Kanya Samuhik Vivah Yojana : विवाह के खर्चे की टेंशन खत्म, सरकार ने शुरू की नई योजना - The Shine News https://t.co/E5JjDfZ6Oh",[],3,0,0,0,und,[],[],[],1716141977606180864,fast and satisfied news,shinenews9,7,0
Mukhyamantri Samuhik Vivah Yojana,1735903513644081602,Sat Dec 16 06:03:43 +0000 2023,https://twitter.com/TheLeaderHindi/status/1735903513644081602,Mukhymantri Samuhik Vivah Yojana के तहत 1050 गरीब बेटियों के हाथ हुए पीले | Bareilly | Nikah | UP | #cmyogi #bareilly #samuhikvivah #shadianudan #kanyaanudan #mukhyamantri https://t.co/XSdAaNAku9,"['cmyogi', 'bareilly', 'samuhikvivah', 'shadianudan', 'kanyaanudan', 'mukhyamantri']",24,0,0,0,und,[],['https://video.twimg.com/ext_tw_video/1735902207214854144/pu/vid/avc1/480x270/tKBUWC2Ause1Geso.mp4?tag=12'],[],1315605253455134721,"देश और दुन‍िया की ब्रेक‍िंग, राजनीत‍िक, दमदार और बेबाक खबरों के लि‍ए हमे फालो करे. https://t.co/hKnbp4Oi8J एफबी पेज को लाइक करे.",TheLeaderHindi,293,0
Mukhyamantri Samuhik Vivah Yojana,1725143847452442634,Thu Nov 16 13:28:39 +0000 2023,https://twitter.com/Yoj68423Sarkari/status/1725143847452442634,"Uttarakhand Mukhyamantri Kanya Samuhik Vivah Yojana to Get Started, Check Benefits
https://t.co/s8nz5Xe6e0 https://t.co/dAd7iCh82i",[],5,0,0,0,hi,['https://pbs.twimg.com/media/F_DxLnGaYAAFGBR.jpg'],[],[],1666259071664783366,https://t.co/e90Im4Teku is to make you aware about the latest government schemes being launched for the welfare of the poor. These schemes are launched,Yoj68423Sarkari,7,0
Mukhyamantri Samuhik Vivah Yojana,1708776335840100352,Mon Oct 02 09:30:00 +0000 2023,https://twitter.com/LogicalIndians/status/1708776335840100352,#GoodGovernance: Uttar Pradesh's Mukhyamantri Samuhik Vivah Yojana is an attempt to equalize matrimony opportunities and bring wedding celebrations within reach for economically weaker sections. Watch the video to know more. #GG50 https://t.co/DIK0EBQFwX,"['GoodGovernance', 'GG50']",544,0,0,0,en,[],['https://video.twimg.com/ext_tw_video/1708771472892678144/pu/vid/avc1/320x568/3mZyDd0oPux9YxOK.mp4?tag=12'],[],2264849412,"Handpicked, newsworthy stories which deserve the attention of a rational generation.",LogicalIndians,92226,2
Mukhyamantri Samuhik Vivah,1770103129775714394,Tue Mar 19 15:00:47 +0000 2024,https://twitter.com/ZEEUPUK/status/1770103129775714394,"Maharajganj news: भाई ने बहन से रचा ली शादी, मुख्यमंत्री सामूहिक विवाह योजना में बड़ा फर्जीवाड़ा

#Maharajganj #MukhyamantriSamuhikVivah

https://t.co/adSien6zSU","['Maharajganj', 'MukhyamantriSamuhikVivah']",281,2,0,1,hi,[],[],[],943349784152289280,"ZEE उत्तर प्रदेश-उत्तराखंड, 'ख़बर में रहिए'
Official Twitter Account",ZEEUPUK,95991,0
Mukhyamantri Samuhik Vivah,1766010972798615761,Fri Mar 08 08:00:01 +0000 2024,https://twitter.com/JagranNews/status/1766010972798615761,"यूपी में मुख्यमंत्री सामूहिक विवाह में एक और फर्जीवाड़ा, मह‍िला लाभार्थी की पोल खुलने पर रोकी गई धनराशि

#MukhyamantriSamuhikVivah #UttarPradesh #Kanpur
https://t.co/qyJItmTNOB","['MukhyamantriSamuhikVivah', 'UttarPradesh', 'Kanpur']",748,5,0,0,hi,[],[],[],64639742,"Dainik Jagran's Official Account. The World's Largest Read Newspaper

Dainik Jagran App: https://t.co/8YsmhLQn09",JagranNews,2294559,0
Mukhyamantri Samuhik Vivah,1753089971416912294,Thu Feb 01 16:16:34 +0000 2024,https://twitter.com/AayamJan/status/1753089971416912294,"https://t.co/JdUyDptbm2

नाबालिग लड़कियों से लेकर 2 बच्चों की मां तक ने पैसों के लिए कर ली शादी! बलिया: सरकारी योजना के तहत 500 जोड़ों की हुई शादी, सामने आया बड़ा फर्जीवाड़ा। अब इस मामले में 8 लोगों के खिलाफ मुकदमा दर्ज हो गया है। 
#ballia #vídeoviral #mukhyamantrisamuhikvivah","['ballia', 'vídeoviral', 'mukhyamantrisamuhikvivah']",49,1,1,0,hi,[],[],[],1575537863584010240,"""अब नहीं छूटेगी कोई खबर, हर खबर पर है हमारी नजर""

Jan Aayam | जन आयाम  | 

Jan Aayam News Social Media",AayamJan,789,0
Mukhyamantri Samuhik,1714349120016826510,Tue Oct 17 18:34:15 +0000 2023,https://twitter.com/mandarmokery/status/1714349120016826510,UP Mukhyamantri Samuhik Vivah Yojna Scam | Yogi Adityanath | New https://t.co/ET9vQKJOw6 via @YouTube,[],188,7,10,0,hi,[],[],['YouTube'],1457361715788587008,"॥ ॐ नमः शिवाय ॥

No DM Strictly.
MASTERSTROKE WADI, चमचे और अंधभक्त दूर ही रहे !
केवल सनातनी ही जुड़े|

RT's r not endorsement",mandarmokery,940,0
Marriage Grant,1782015380250116454,Sun Apr 21 11:55:49 +0000 2024,https://twitter.com/MIJINMACEDAYA/status/1782015380250116454,May Almighty Allah bless the marriage and grant them a peaceful home. May almighty Allah bless them with a better children. We that we're single may Allah bless us with a good job and good wife. Ameen thumma Ameen. Congratulations to him. Oga CBN remain urs.,[],56,2,1,0,en,[],[],[],1173689918503235585,"those who break the rules, never give up on things that makes you smile
 retweet my pinned tweet #moniepoint/Data selling/ Advertising & Marketing
Borno state.",MIJINMACEDAYA,1280,2
Marriage Grant,1782015259714232762,Sun Apr 21 11:55:20 +0000 2024,https://twitter.com/FaizelPatel143/status/1782015259714232762,"So honoured to be gracing the wedding of my dear Hajj friend Zain Gani's daughter Zaakirah to Haafidh Nabil at the Suleman Convention Centre in Erasmia. May Allah shower their marriage with infinite blessings and grant the couple a lifetime of happiness and joy, Ameen. https://t.co/Y1W7lSksOi",[],272,4,0,0,en,['https://pbs.twimg.com/media/GLr9a7TaMAAsGpM.jpg'],[],[],228077941,"Multi-Award-Winning Journalist at The Citizen, Vodacom Journalist of the Year National Winner, MTN Radio Awards,Sponsors of Brave-2020-21,22,23, Tech Reviewer",FaizelPatel143,18847,2
Marriage Grant,1781986591642116130,Sun Apr 21 10:01:25 +0000 2024,https://twitter.com/GrantGbliss/status/1781986591642116130,So now it's legal to stay in a toxic marriage for a whole year😃,[],30,1,1,0,en,[],[],[],349080988,"Communication/media/public relations/Branding and marketing/ journalist. In pursuit of glory and game. 

I ❤️Boooks

Turn that blue follow button to white.✌️✌️",GrantGbliss,2104,0
Marriage Grant,1781979251685937552,Sun Apr 21 09:32:15 +0000 2024,https://twitter.com/Mikanojo/status/1781979251685937552,"@dryandbarren Marriage was invented by humanity,
and ""Biblical"" marriage is complicated.
A dogma-led church will tell you that
the man in your scenario is committing adultery.
It is up to you how much authority you grant
man-made church dogma in your life. https://t.co/NizMzNmB5U",[],70,3,0,1,en,['https://pbs.twimg.com/media/GLrcrsHa4AAR3O2.jpg'],[],['dryandbarren'],384852760,"A realspace woman in virtuality. 
she /her, #Quaintrelle, ✝ #Christian, 
🍑💄 #lesbian, #TransAlly, #Democrat,
🌿vegetarian, Matthew 22:37-40, #Resist
🚫 DMs.",Mikanojo,9292,2
Marriage Grant,1781956505300062692,Sun Apr 21 08:01:52 +0000 2024,https://twitter.com/FajIsmail/status/1781956505300062692,"Court grants wife restraining order against husband 

'molestation’ extends beyond mere physical violence or abuse to encompass ‘annoyance, disturbance and vexation’ - HC Judge

Note - Application made under Law Reform Act (for non Muslim marriage)

https://t.co/YwdhZrqKPO",[],143,3,2,0,en,[],[],[],1332943140,"Head of Program, Bachelor of Law & Shariah (Hons) & Law Academic @usim | Ph.D @unimalaya |",FajIsmail,3133,0
Marriage Grant,1781955873465843888,Sun Apr 21 07:59:22 +0000 2024,https://twitter.com/MGRANT65/status/1781955873465843888,"@VeryInsig @GideonCRozner So council areas should be able to ignore marriage laws, industrial laws, workplace conditions, OHS regulations etc.

Let’s send children back down the mines",[],23,0,0,1,en,[],[],"['VeryInsig', 'GideonCRozner']",889829281,Grumpy Lefty Bi-Polar Faggot & Sexual Abuse Survivor with ADHD ‘You shall judge a man by his foes as well as his friends’ - Joseph Conrad,MGRANT65,1560,0
Marriage Grant,1781951332242374964,Sun Apr 21 07:41:19 +0000 2024,https://twitter.com/Thayodafidi/status/1781951332242374964,"Funny as it is! These are the simple things everyone wants. It becomes complex when they get into the marriage.

This is great to read. God will grant your hearts desire.",[],114,0,0,0,en,[],[],[],851902706,No Description,Thayodafidi,917,2
Marriage Grant,1781939886540415151,Sun Apr 21 06:55:50 +0000 2024,https://twitter.com/olaniyan622/status/1781939886540415151,"@__Folarin__ the earlier you divorce his ass the better for you. Don't allow  him to lure you into Zina like he is doing. Prepare your mind, ask Allah for support, divorce him, and seek for another marriage. May Allah grant you goodness",[],15,0,0,0,en,[],[],['__Folarin__'],527206077,Qur'an and Arabic instructor. Chief Learning Officer (CLO) @JayyidQuran Academy.,olaniyan622,389,2
Marriage Grant,1781938629910143472,Sun Apr 21 06:50:50 +0000 2024,https://twitter.com/west_maverick/status/1781938629910143472,"@Lush_Beauty1 @princessLopie Inheritance rights: Marriage ensures an automatic inheritance of your spouse's assets unless a will dictates otherwise.
Power of attorney: Spouses can grant each other power of attorney, giving one another the legal authority to act on their behalf in various situations.",[],28,0,0,0,en,[],[],"['Lush_Beauty1', 'princessLopie']",1411355239941279751,The chosen one😏 Layden’s Dad😌😊Blessed..🇸🇿,west_maverick,3826,2
Marriage Grant,1781920849840218465,Sun Apr 21 05:40:11 +0000 2024,https://twitter.com/milky_coffee2/status/1781920849840218465,@JR42845598 I hope this will be a lesson for the monarchy in the future when new brides marry in. I am in favour of a long courtship before an engagement then &amp; upon marriage a lesser title given to the new bride until the monarch sees fit to grant the Prince &amp; bride a royal ducal title.,[],2719,45,0,3,en,[],[],['JR42845598'],1713992960428101633,Proud 2B A Brit! Pro-Britain & Anti-Woke •Politically Homeless •Just A Fed Up Northern Lass Who's Had Enough Of The 🐂 💩,milky_coffee2,215,2
Marriage Grant,1781884088288178249,Sun Apr 21 03:14:07 +0000 2024,https://twitter.com/CelticDrui89433/status/1781884088288178249,"Celtic Brehon Law is dated to 2,300 BC. It was law code of Celtic civilization. It is also the first in World History to grant women equal rights in marriage, some groups in the Establishment hate our Celtics film series because of this legal precedent. #Celts #Druids #BrehonLaw https://t.co/mHsDGd5wyE","['Celts', 'Druids', 'BrehonLaw']",8,0,0,0,en,['https://pbs.twimg.com/media/GLqGIo2W0AATmQP.jpg'],[],[],1683005692666425344,"The Druids were scholars, poets, bards, wizards.",CelticDrui89433,33,2
Marriage Grant,1781870907440705591,Sun Apr 21 02:21:44 +0000 2024,https://twitter.com/MGRANT65/status/1781870907440705591,"@VeryInsig @GideonCRozner Based on your ‘logic’ there should be different laws for different areas of the state based on their population

Or should the ‘provinces’ be allowed to ignore the laws with which they disagree?

Marriage equality in the cities, but a tie discrimination elsewhere",[],55,0,0,1,en,[],[],"['VeryInsig', 'GideonCRozner']",889829281,Grumpy Lefty Bi-Polar Faggot & Sexual Abuse Survivor with ADHD ‘You shall judge a man by his foes as well as his friends’ - Joseph Conrad,MGRANT65,1560,0
Marriage Grant,1781860499577254287,Sun Apr 21 01:40:23 +0000 2024,https://twitter.com/PeterNMBaker/status/1781860499577254287,"@LordWilliam42 @Wodencore @FrDavidPalmer @BellBeakerBloke No, he fell out with Rome because Pope Clement Vii refused to grant him a dissolution of his marriage to Catherine of Aragon. And from that he set up 'his own Church' of Protestants.",[],13,2,1,0,en,[],[],"['LordWilliam42', 'Wodencore', 'FrDavidPalmer', 'BellBeakerBloke']",767511283,"Rationally English. Openmind. Passionate about politics etc & sensible debate. Yorkshire in bloodline/may 'bite'. R/t not always an endorsement.
😉 
#SunakOut",PeterNMBaker,3442,0
Marriage Grant,1781859131843920109,Sun Apr 21 01:34:57 +0000 2024,https://twitter.com/CGrant192/status/1781859131843920109,"@RazzarTG @pataz1 @bluefolf No you lied by framing that as the only recommendation. 🤷‍♂️

Ah yes the nebulous ""In the future"" spooky language🥱🥱🥱

The same was said about gay marriage, and guess what... Nothing happened cishetros still have theirs🥱🥱🥱",[],24,0,0,1,en,[],[],"['RazzarTG', 'pataz1', 'bluefolf']",352464419,No Description,CGrant192,69,0
Marriage Grant,1781793155253244207,Sat Apr 20 21:12:46 +0000 2024,https://twitter.com/SGrant9393/status/1781793155253244207,"@BlueBoxDave Gay marriage, Israeli alliance, immigration policy, corporate tax rate… 😂",[],15,0,0,0,en,[],[],['BlueBoxDave'],1681785745210580993,Homicidal racist maniac.,SGrant9393,438,0
Marriage Grant,1781765758395072748,Sat Apr 20 19:23:55 +0000 2024,https://twitter.com/Folashade_Adufe/status/1781765758395072748,"@Mr_Abdul2022 @realmuhammadd I understand you, and that's why it's crucial to discuss things and reach a mutual agreement for a peaceful marriage.
May Allah grant us all blessed Nikkah",[],6,1,0,1,en,[],[],"['Mr_Abdul2022', 'realmuhammadd']",1336792948432842753,"Chef||Hospitality&Tourism Practitioner||Gastronomy Adventurer||Food Recipes Developer||ISERH Asso.,Ambassador||Lover of Nature||Bibliophile",Folashade_Adufe,1431,2
Marriage Grant,1781746778028507405,Sat Apr 20 18:08:29 +0000 2024,https://twitter.com/grantrobinsonl1/status/1781746778028507405,"@Michael_Little_ @realTuckFrumper Melania doesn't care either. Their marriage was based on mutual convenience, not love.",[],27,4,0,0,en,[],[],"['Michael_Little_', 'realTuckFrumper']",875891417574510594,"Attorney at Law, Retired Reservist, #AnimalCaucus. If there must be trouble, let it be in my day, that my child may have peace. -Thomas Paine",grantrobinsonl1,4730,0
Marriage Grant,1781731489064886304,Sat Apr 20 17:07:44 +0000 2024,https://twitter.com/ggeorgebrown7/status/1781731489064886304,@Mallam_jabeer Congratulations in Addy my obident mate. May God grant you a happy home and blessed marriage.,[],3,0,0,0,en,[],[],['Mallam_jabeer'],1495348365219008514,No Description,ggeorgebrown7,318,2
Marriage Grant,1781730966907621508,Sat Apr 20 17:05:40 +0000 2024,https://twitter.com/dailysharings/status/1781730966907621508,"""Every good relationship, especially marriage, is based on respect. If it's not based on respect, nothing that appears to be good will last very long."" Amy Grant",[],1,0,0,0,en,[],[],[],1345467147682770944,The quotes which might enlighten your day.,dailysharings,3,2
Marriage Grant,1781729843731656720,Sat Apr 20 17:01:12 +0000 2024,https://twitter.com/bachnation/status/1781729843731656720,"Madi Prewett Discusses Children and Marriage with Husband Grant Troutt: ‘I Want All the Babies’ 🫶
https://t.co/0I7PpMdb11",[],3486,17,2,1,en,[],[],[],239521830,"Here for the right reasons.

🌹Official posts from the creators of the #BachelorNation franchise. 🌹",bachnation,136891,2
Marriage,1782049585206059269,Sun Apr 21 14:11:44 +0000 2024,https://twitter.com/szambuca/status/1782049585206059269,What does this spinster know about marriage at all? 😭 lmao,[],0,0,0,0,en,[],[],[],107616976,30 | she/her | ♊︎ ♋︎ ♐︎ | the simpsons and stuff,szambuca,408,0
Marriage,1782049582228127945,Sun Apr 21 14:11:43 +0000 2024,https://twitter.com/UkaegbuJohn4/status/1782049582228127945,@SaharaReporters Forceful marriage and forceful conversion of our girls from Christianity to islam has been a norm in the north. Islam is worst than cancer,[],0,0,0,0,en,[],[],['SaharaReporters'],1546523915438145543,"A creative mind, an engineer and an agent of the gospel of love.",UkaegbuJohn4,7,0
Marriage,1782049559688208552,Sun Apr 21 14:11:38 +0000 2024,https://twitter.com/ponnappa/status/1782049559688208552,@ranveer2252 this is because the level of fraud that happens in arranged marriage is nuts,[],0,0,0,0,en,[],[],['ranveer2252'],21295041,"building @realfastai - AI for IT services.

once and future hand-eye coordinator.

🖖✨λ h+",ponnappa,27551,0
Marriage,1782049549047210139,Sun Apr 21 14:11:36 +0000 2024,https://twitter.com/redfoxx6x/status/1782049549047210139,"@priyavishna @CaudilloNuclear Men are avoiding marriage. 
I’m a man who is avoiding marriage
I used my critical thinking skills and decided it makes more sense to date non exclusively and not have expectations of anyone",[],0,0,0,0,en,[],[],"['priyavishna', 'CaudilloNuclear']",1272890287187283968,1/2 OF THUNDER FOXX @thunderfoxx93 WITH @kamodothunder RECORD LABEL - @maineventsts ALT ACCOUNT- @prophetofstone 🌔,redfoxx6x,320,0
Marriage,1782049543908896903,Sun Apr 21 14:11:34 +0000 2024,https://twitter.com/cobaretticat/status/1782049543908896903,ok they're going to marriage counseling!!!,[],0,0,0,0,en,[],[],[],1736142623608377344,what turns you off?: anyone who's mean to girls with glasses,cobaretticat,236,2
Marriage,1782049524040474923,Sun Apr 21 14:11:30 +0000 2024,https://twitter.com/Scottrhawk555/status/1782049524040474923,@slattlifejack @Lolemali @ShaiDavidai @Columbia What is the legal age of marriage for girls in Iran today?,[],1,0,0,0,en,[],[],"['slattlifejack', 'Lolemali', 'ShaiDavidai', 'Columbia']",1730856840219463680,"I love whales, ships, books, long talks with friends over a table at the local tavern, exploring riverways & backcountry of Upper Mississippi Valley. ✡️🇮🇱🐳🎗",Scottrhawk555,1717,0
